Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,Suspected,ConfnSusp,Notes
"Chicago, IL",US,2020-02-01T19:43:03,2.0,0.0,0.0,,,,,
"San Benito, CA",US,2020-02-03T03:53:02,2.0,0.0,0.0,,,,,
"Santa Clara, CA",US,2020-02-03T00:43:02,2.0,0.0,0.0,,,,,
,Belgium,2020-02-04T15:43:02,1.0,0.0,0.0,,,,,
,Cambodia,2020-01-31T08:15:53,1.0,0.0,0.0,,,,,
British Columbia,Canada,2020-02-01T18:12:49,1.0,0.0,0.0,,,,,
"London, ON",Canada,2020-02-04T00:03:11,1.0,0.0,0.0,,,,,
,Finland,2020-01-31T08:15:53,1.0,0.0,0.0,,,,,
Tibet,Mainland China,2020-02-01T01:52:40,1.0,0.0,0.0,,,,,
,Nepal,2020-01-31T08:15:53,1.0,0.0,0.0,,,,,
,Spain,2020-02-01T23:43:02,1.0,0.0,0.0,,,,,
,Sri Lanka,2020-01-31T08:15:53,1.0,0.0,0.0,,,,,
,Sweden,2020-02-01T02:13:26,1.0,0.0,0.0,,,,,
"Boston, MA",US,2020-02-01T19:43:03,1.0,0.0,0.0,,,,,
"Los Angeles, CA",US,2020-02-01T19:53:03,1.0,0.0,0.0,,,,,
"Orange, CA",US,2020-02-01T19:53:03,1.0,0.0,0.0,,,,,
"Seattle, WA",US,2020-02-01T19:43:03,1.0,0.0,0.0,,,,,
"Tempe, AZ",US,2020-02-01T19:43:03,1.0,0.0,0.0,,,,,
Hubei,Mainland China,2020-03-07T11:13:04,67666.0,2959.0,43500.0,30.9756,112.2707,,,
,South Korea,2020-03-07T10:13:22,7041.0,44.0,135.0,36.0,128.0,,,
,Italy,2020-03-07T17:33:03,5883.0,233.0,589.0,43.0,12.0,,,
,Iran,2020-03-07T17:43:05,5823.0,145.0,1669.0,32.0,53.0,,,
Guangdong,Mainland China,2020-03-07T10:43:02,1352.0,7.0,1237.0,23.3417,113.4244,,,
Henan,Mainland China,2020-03-07T11:23:10,1272.0,22.0,1244.0,33.882,113.614,,,
Zhejiang,Mainland China,2020-03-07T09:03:05,1215.0,1.0,1154.0,29.1832,120.0934,,,
Hunan,Mainland China,2020-03-07T09:03:05,1018.0,4.0,960.0,27.6104,111.7088,,,
Anhui,Mainland China,2020-03-06T03:23:06,990.0,6.0,979.0,31.8257,117.2264,,,
,France,2020-03-07T20:33:02,949.0,11.0,12.0,47.0,2.0,,,
Jiangxi,Mainland China,2020-03-07T01:13:18,935.0,1.0,916.0,27.614,115.7221,,,
,Germany,2020-03-07T17:43:05,799.0,0.0,18.0,51.0,9.0,,,
Shandong,Mainland China,2020-03-07T13:03:05,758.0,6.0,627.0,36.3427,118.1498,,,
Diamond Princess cruise ship,Others,2020-03-06T01:29:39,696.0,6.0,40.0,35.4437,139.638,,,
Jiangsu,Mainland China,2020-03-07T14:53:02,631.0,0.0,606.0,32.9711,119.455,,,
Chongqing,Mainland China,2020-03-07T23:23:02,576.0,6.0,526.0,30.0572,107.874,,,
Sichuan,Mainland China,2020-03-07T13:03:05,539.0,3.0,454.0,30.6171,102.7103,,,
,Spain,2020-03-07T17:43:05,500.0,10.0,30.0,40.0,-4.0,,,
Heilongjiang,Mainland China,2020-03-07T09:03:05,481.0,13.0,403.0,47.862,127.7615,,,
,Japan,2020-03-07T17:43:05,461.0,6.0,76.0,36.0,138.0,,,
Beijing,Mainland China,2020-03-07T01:03:05,426.0,8.0,303.0,40.1824,116.4142,,,
Shanghai,Mainland China,2020-03-07T03:53:03,342.0,3.0,313.0,31.202,121.4491,,,
Hebei,Mainland China,2020-03-07T13:03:05,318.0,6.0,307.0,38.0428,114.5149,,,
Fujian,Mainland China,2020-03-07T13:03:05,296.0,1.0,295.0,26.0789,117.9874,,,
,Switzerland,2020-03-07T17:43:05,268.0,1.0,3.0,46.8182,8.2275,,,
Guangxi,Mainland China,2020-03-07T14:53:02,252.0,2.0,218.0,23.8298,108.7881,,,
Shaanxi,Mainland China,2020-03-06T10:23:03,245.0,1.0,226.0,35.1917,108.8701,,,
,UK,2020-03-07T17:43:05,206.0,2.0,18.0,55.0,-3.0,,,
,Netherlands,2020-03-07T17:43:05,188.0,1.0,0.0,52.1326,5.2913,,,
Yunnan,Mainland China,2020-03-06T03:23:06,174.0,2.0,170.0,24.974,101.487,,,
,Belgium,2020-03-07T17:53:03,169.0,0.0,1.0,50.8333,4.0,,,
Hainan,Mainland China,2020-03-05T06:13:10,168.0,6.0,158.0,19.1959,109.7453,,,
,Sweden,2020-03-07T17:53:03,161.0,0.0,0.0,63.0,16.0,,,
,Norway,2020-03-07T17:53:03,147.0,0.0,0.0,60.472,8.4689,,,
Guizhou,Mainland China,2020-03-07T00:43:01,146.0,2.0,115.0,26.8154,106.8748,,,
,Singapore,2020-03-07T17:53:03,138.0,0.0,78.0,1.2833,103.8333,,,
Tianjin,Mainland China,2020-03-05T03:33:27,136.0,3.0,128.0,39.3054,117.323,,,
Shanxi,Mainland China,2020-03-05T14:53:03,133.0,0.0,126.0,37.5777,112.2922,,,
Liaoning,Mainland China,2020-03-07T14:53:02,125.0,1.0,107.0,41.2956,122.6085,,,
Gansu,Mainland China,2020-03-07T15:03:06,120.0,2.0,87.0,36.0611,103.8343,,,
Hong Kong,Hong Kong,2020-03-07T10:13:22,108.0,2.0,51.0,22.3,114.2,,,
Jilin,Mainland China,2020-03-06T10:23:03,93.0,1.0,90.0,43.6661,126.1923,,,
,Malaysia,2020-03-07T17:53:03,93.0,0.0,23.0,2.5,112.5,,,
,Bahrain,2020-03-07T18:13:26,85.0,0.0,4.0,26.0275,50.55,,,
,Austria,2020-03-07T17:53:03,79.0,0.0,0.0,47.5162,14.5501,,,
Xinjiang,Mainland China,2020-03-07T09:03:05,76.0,3.0,72.0,41.1129,85.2401,,,
Inner Mongolia,Mainland China,2020-03-07T03:43:01,75.0,1.0,67.0,44.0935,113.9448,,,
Ningxia,Mainland China,2020-03-06T12:53:03,75.0,0.0,71.0,37.2692,106.1655,,,
"King County, WA",US,2020-03-07T20:23:03,71.0,15.0,1.0,47.548,-121.9836,,,
,Kuwait,2020-03-07T18:13:26,61.0,0.0,0.0,29.5,47.75,,,
"Westchester County, NY",US,2020-03-07T18:23:05,57.0,0.0,0.0,41.122,-73.7949,,,
,Iraq,2020-03-07T18:13:27,54.0,4.0,0.0,33.0,44.0,,,
,Iceland,2020-03-07T18:13:27,50.0,0.0,0.0,64.9631,-19.0208,,,
,Thailand,2020-03-07T10:13:23,50.0,1.0,31.0,15.0,101.0,,,
,Greece,2020-03-07T18:13:27,46.0,0.0,0.0,39.0742,21.8243,,,
Taiwan,Taiwan,2020-03-06T12:43:03,45.0,1.0,12.0,23.7,121.0,,,
Unassigned Location (From Diamond Princess),US,2020-03-02T19:53:03,45.0,0.0,0.0,35.4437,139.638,,,
,United Arab Emirates,2020-03-07T10:13:22,45.0,0.0,7.0,24.0,54.0,,,
,India,2020-03-07T18:13:27,34.0,0.0,3.0,21.0,78.0,,,
"Santa Clara County, CA",US,2020-03-07T23:43:03,32.0,0.0,1.0,37.3541,-121.9552,,,
New South Wales,Australia,2020-03-07T02:03:30,28.0,1.0,4.0,-33.8688,151.2093,,,
"Toronto, ON",Canada,2020-03-07T03:53:03,27.0,0.0,3.0,43.6532,-79.3832,,,
"Snohomish County, WA",US,2020-03-07T20:23:03,27.0,1.0,0.0,48.033,-121.8339,,,
,Denmark,2020-03-06T13:03:12,23.0,0.0,1.0,56.2639,9.5018,,,
,San Marino,2020-03-07T02:13:08,23.0,1.0,0.0,43.9424,12.4578,,,
,Lebanon,2020-03-06T20:33:03,22.0,0.0,1.0,33.8547,35.8623,,,
,Palestine,2020-03-07T02:23:06,22.0,0.0,0.0,31.9522,35.2332,,,
British Columbia,Canada,2020-03-07T03:53:03,21.0,0.0,4.0,49.2827,-123.1207,,,
,Israel,2020-03-06T20:33:03,21.0,0.0,2.0,31.0,35.0,,,
Grand Princess Cruise Ship,US,2020-03-07T01:33:02,21.0,0.0,0.0,37.6489,-122.6655,,,
,Portugal,2020-03-07T18:33:02,20.0,0.0,0.0,39.3999,-8.2245,,,
,Czech Republic,2020-03-07T02:03:29,19.0,0.0,0.0,49.8175,15.473,,,
,Ireland,2020-03-06T20:43:03,18.0,0.0,0.0,53.1424,-7.6921,,,
Qinghai,Mainland China,2020-02-21T04:43:02,18.0,0.0,18.0,35.7452,95.9956,,,
,Vietnam,2020-03-07T10:13:23,18.0,0.0,16.0,16.0,108.0,,,
,Algeria,2020-03-06T01:29:39,17.0,0.0,0.0,28.0339,1.6596,,,
,Oman,2020-03-05T17:53:02,16.0,0.0,2.0,21.0,57.0,,,
,Egypt,2020-03-06T13:03:13,15.0,0.0,1.0,26.0,30.0,,,
,Finland,2020-03-06T13:03:12,15.0,0.0,1.0,64.0,26.0,,,
"Los Angeles, CA",US,2020-03-07T23:53:03,14.0,0.0,0.0,34.0522,-118.2437,,,
Queensland,Australia,2020-03-05T17:33:06,13.0,0.0,8.0,-28.0167,153.4,,,
,Brazil,2020-03-06T20:33:03,13.0,0.0,0.0,-14.235,-51.9253,,,
,Ecuador,2020-03-05T17:53:02,13.0,0.0,0.0,-1.8312,-78.1834,,,
,Russia,2020-03-06T20:43:03,13.0,0.0,2.0,60.0,90.0,,,
,Croatia,2020-03-07T10:13:23,12.0,0.0,0.0,45.1667,15.5,,,
Victoria,Australia,2020-03-07T02:03:30,11.0,0.0,7.0,-37.8136,144.9631,,,
"New York County, NY",US,2020-03-07T18:23:05,11.0,0.0,0.0,40.7128,-74.006,,,
,Estonia,2020-03-06T13:03:13,10.0,0.0,0.0,58.5953,25.0136,,,
Macau,Macau,2020-03-06T10:23:03,10.0,0.0,10.0,22.1667,113.55,,,
,Azerbaijan,2020-03-07T02:13:09,9.0,0.0,0.0,40.1431,47.5769,,,
,Romania,2020-03-07T10:13:23,9.0,0.0,3.0,46.0,25.0,,,
"San Francisco County, CA",US,2020-03-07T23:53:03,9.0,0.0,0.0,37.7749,-122.4194,,,
,Argentina,2020-03-07T02:13:09,8.0,0.0,0.0,-38.4161,-63.6167,,,
,Qatar,2020-03-04T00:03:15,8.0,0.0,0.0,25.3548,51.1839,,,
South Australia,Australia,2020-03-06T04:23:08,7.0,0.0,2.0,-34.9285,138.6007,,,
,Slovenia,2020-03-06T15:33:03,7.0,0.0,0.0,46.1512,14.9955,,,
,Belarus,2020-03-04T12:43:03,6.0,0.0,0.0,53.7098,27.9534,,,
,Mexico,2020-03-06T16:43:04,6.0,0.0,1.0,23.0,-102.0,,,
,Pakistan,2020-03-06T13:03:12,6.0,0.0,0.0,30.3753,69.3451,,,
,Philippines,2020-03-07T10:13:23,6.0,1.0,1.0,13.0,122.0,,,
"Cook County, IL",US,2020-03-07T01:53:03,6.0,0.0,2.0,41.7377,-87.6976,,,
,French Guiana,2020-03-07T03:23:05,5.0,0.0,0.0,3.9339,-53.1258,,,
,New Zealand,2020-03-07T02:03:29,5.0,0.0,0.0,-40.9006,174.886,,,
,Poland,2020-03-06T16:43:04,5.0,0.0,0.0,51.9194,19.1451,,,
,Saudi Arabia,2020-03-05T17:53:03,5.0,0.0,0.0,24.0,45.0,,,
"Harris County, TX",US,2020-03-07T05:13:03,5.0,0.0,0.0,29.7752,-95.3103,,,
"Placer County, CA",US,2020-03-06T23:13:07,5.0,1.0,0.0,39.0916,-120.8039,,,
"Unassigned Location, WA",US,2020-03-06T00:33:03,5.0,0.0,0.0,47.7511,-120.7401,,,
,Chile,2020-03-05T18:13:04,4.0,0.0,0.0,-35.6751,-71.543,,,
,Georgia,2020-03-05T13:53:03,4.0,0.0,0.0,42.3154,43.3569,,,
,Hungary,2020-03-07T03:53:03,4.0,0.0,0.0,47.1625,19.5033,,,
,Indonesia,2020-03-06T12:33:03,4.0,0.0,0.0,-0.7893,113.9213,,,
,Senegal,2020-03-04T20:43:02,4.0,0.0,0.0,14.4974,-14.4524,,,
"Bergen County, NJ",US,2020-03-07T02:53:02,4.0,0.0,0.0,40.9263,-74.077,,,
"Nassau County, NY",US,2020-03-07T00:03:28,4.0,0.0,0.0,40.6546,-73.5594,,,
Western Australia,Australia,2020-03-05T17:13:35,3.0,1.0,0.0,-31.9505,115.8605,,,
,Bosnia and Herzegovina,2020-03-07T02:13:09,3.0,0.0,0.0,43.9159,17.6791,,,
" Montreal, QC",Canada,2020-03-07T02:23:08,3.0,0.0,0.0,45.5017,-73.5673,,,
,Malta,2020-03-07T20:43:03,3.0,0.0,0.0,35.9375,14.3754,,,
,North Macedonia,2020-03-06T20:23:11,3.0,0.0,0.0,41.6086,21.7453,,,
,Saint Barthelemy,2020-03-04T02:43:03,3.0,0.0,0.0,17.9,-62.8333,,,
"Contra Costa County, CA",US,2020-03-06T19:43:02,3.0,0.0,0.0,37.8534,-121.9018,,,
"Douglas County, CO",US,2020-03-07T01:53:03,3.0,0.0,0.0,39.2587,-104.9389,,,
"Fort Bend County, TX",US,2020-03-07T02:03:30,3.0,0.0,0.0,29.5693,-95.8143,,,
"Fulton County, GA",US,2020-03-07T16:53:03,3.0,0.0,0.0,33.8034,-84.3963,,,
"Maricopa County, AZ",US,2020-03-07T19:53:02,3.0,0.0,1.0,33.2918,-112.4291,,,
"Montgomery County, MD",US,2020-03-06T04:03:17,3.0,0.0,0.0,39.1547,-77.2405,,,
"Orange County, CA",US,2020-03-04T02:13:11,3.0,0.0,0.0,33.7879,-117.8531,,,
"Providence County, RI",US,2020-03-07T02:23:08,3.0,0.0,0.0,41.8882,-71.4774,,,
"San Diego County, CA",US,2020-03-05T20:33:03,3.0,0.0,1.0,32.7157,-117.1611,,,
"Suffolk County, MA",US,2020-03-06T18:33:03,3.0,0.0,1.0,42.3601,-71.0589,,,
"Washington County, OR",US,2020-03-07T20:13:14,3.0,0.0,0.0,45.547,-123.1386,,,
,Dominican Republic,2020-03-06T15:33:03,2.0,0.0,0.0,18.7357,-70.1627,,,
,Luxembourg,2020-03-06T01:29:39,2.0,0.0,0.0,49.8144,6.1317,,,
,Martinique,2020-03-07T03:23:05,2.0,0.0,0.0,14.6415,-61.0242,,,
,Morocco,2020-03-05T13:53:03,2.0,0.0,0.0,31.7917,-7.0926,,,
" Norfolk County, MA",US,2020-03-06T18:33:03,2.0,0.0,0.0,42.1767,-71.1449,,,
"Alameda County, CA",US,2020-03-07T13:13:14,2.0,0.0,0.0,37.6017,-121.7195,,,
"Broward County, FL",US,2020-03-07T04:43:02,2.0,0.0,0.0,26.1901,-80.3659,,,
"Denver County, CO",US,2020-03-06T23:33:02,2.0,0.0,0.0,39.7392,-104.9903,,,
"Fairfield County, CT",US,2020-03-07T20:13:14,2.0,0.0,0.0,41.256,-73.3709,,,
"Floyd County, GA",US,2020-03-07T16:53:03,2.0,0.0,0.0,34.2829,-85.2308,,,
"Grafton County, NH",US,2020-03-03T23:33:03,2.0,0.0,0.0,43.9088,-71.826,,,
"Hillsborough, FL",US,2020-03-03T18:33:02,2.0,0.0,0.0,27.9904,-82.3018,,,
"Lee County, FL",US,2020-03-07T16:43:02,2.0,0.0,0.0,26.663,-81.9535,,,
"Pinal County, AZ",US,2020-03-07T17:13:23,2.0,0.0,0.0,32.8162,-111.2845,,,
"Rockland County, NY",US,2020-03-07T16:43:02,2.0,0.0,0.0,41.1489,-73.983,,,
"Sacramento County, CA",US,2020-02-27T20:33:02,2.0,0.0,0.0,38.4747,-121.3542,,,
"San Benito, CA",US,2020-02-03T03:53:02,2.0,0.0,0.0,36.5761,-120.9876,,,
"San Mateo, CA",US,2020-03-03T00:43:02,2.0,0.0,0.0,37.563,-122.3255,,,
"Saratoga County, NY",US,2020-03-07T18:23:05,2.0,0.0,0.0,43.0324,-73.936,,,
"Summit County, CO",US,2020-03-06T01:29:39,2.0,0.0,0.0,39.5912,-106.064,,,
,Afghanistan,2020-02-24T23:33:02,1.0,0.0,0.0,33.0,65.0,,,
,Andorra,2020-03-02T20:23:16,1.0,0.0,0.0,42.5063,1.5218,,,
,Armenia,2020-03-01T19:53:02,1.0,0.0,0.0,40.0691,45.0382,,,
Tasmania,Australia,2020-03-02T20:53:02,1.0,0.0,0.0,-41.4545,145.9707,,,
,Bhutan,2020-03-06T15:43:02,1.0,0.0,0.0,27.5142,90.4336,,,
,Cambodia,2020-02-12T07:43:02,1.0,0.0,1.0,11.55,104.9167,,,
,Cameroon,2020-03-06T15:43:02,1.0,0.0,0.0,3.848,11.5021,,,
"Calgary, Alberta",Canada,2020-03-06T13:13:34,1.0,0.0,0.0,51.0447,-114.0719,,,
"Edmonton, Alberta",Canada,2020-03-07T02:23:08,1.0,0.0,0.0,53.5461,-113.4938,,,
"London, ON",Canada,2020-02-12T18:53:03,1.0,0.0,1.0,42.9849,-81.2453,,,
,Colombia,2020-03-07T00:43:02,1.0,0.0,0.0,4.5709,-74.2973,,,
,Costa Rica,2020-03-07T00:43:02,1.0,0.0,0.0,9.7489,-83.7534,,,
,Faroe Islands,2020-03-04T12:53:03,1.0,0.0,0.0,61.8926,-6.9118,,,
,Gibraltar,2020-03-04T13:03:13,1.0,0.0,0.0,36.1408,-5.3536,,,
,Jordan,2020-03-03T15:33:02,1.0,0.0,0.0,31.24,36.51,,,
,Latvia,2020-03-04T01:33:07,1.0,0.0,0.0,56.8796,24.6032,,,
,Liechtenstein,2020-03-04T01:33:07,1.0,0.0,0.0,47.14,9.55,,,
,Lithuania,2020-02-28T16:23:03,1.0,0.0,0.0,55.1694,23.8813,,,
Tibet,Mainland China,2020-02-12T06:43:02,1.0,0.0,1.0,31.6927,88.0924,,,
,Monaco,2020-02-29T00:33:01,1.0,0.0,0.0,43.7333,7.4167,,,
,Nepal,2020-02-12T14:43:03,1.0,0.0,1.0,28.1667,84.25,,,
,Nigeria,2020-02-28T16:23:03,1.0,0.0,0.0,9.082,8.6753,,,
,Peru,2020-03-06T15:43:02,1.0,0.0,0.0,-9.19,-75.0152,,,
,Serbia,2020-03-06T15:43:02,1.0,0.0,0.0,44.0165,21.0059,,,
,Slovakia,2020-03-06T13:03:14,1.0,0.0,0.0,48.669,19.699,,,
,South Africa,2020-03-06T15:43:02,1.0,0.0,0.0,-30.5595,22.9375,,,
,Sri Lanka,2020-02-08T03:43:03,1.0,0.0,1.0,7.0,81.0,,,
,Togo,2020-03-07T02:13:09,1.0,0.0,0.0,8.6195,0.8248,,,
,Tunisia,2020-03-04T01:33:07,1.0,0.0,0.0,34.0,9.0,,,
"Charleston County, SC",US,2020-03-07T01:53:03,1.0,0.0,0.0,32.7957,-79.7848,,,
"Chatham County, NC",US,2020-03-06T16:13:15,1.0,0.0,0.0,35.7211,-79.1781,,,
"Clark County, NV",US,2020-03-05T20:53:03,1.0,0.0,0.0,36.0796,-115.094,,,
"Clark County, WA",US,2020-03-07T20:03:07,1.0,0.0,0.0,45.7466,-122.5194,,,
"Cobb County, GA",US,2020-03-07T16:53:03,1.0,0.0,0.0,33.8999,-84.5641,,,
"Davis County, UT",US,2020-03-07T04:43:02,1.0,0.0,0.0,40.9629,-112.0953,,,
"Delaware County, PA",US,2020-03-06T15:33:03,1.0,0.0,0.0,39.9078,-75.3879,,,
"Douglas County, NE",US,2020-03-06T23:33:02,1.0,0.0,0.0,41.3148,-96.1951,,,
"El Paso County, CO",US,2020-03-07T01:13:21,1.0,0.0,0.0,38.9108,-104.4723,,,
"Fayette County, KY",US,2020-03-06T23:23:03,1.0,0.0,0.0,38.0606,-84.4803,,,
"Grant County, WA",US,2020-03-05T20:23:07,1.0,0.0,0.0,47.1981,-119.3732,,,
"Honolulu County, HI",US,2020-03-07T02:03:30,1.0,0.0,0.0,21.307,-157.8584,,,
"Humboldt County, CA",US,2020-02-21T05:13:09,1.0,0.0,0.0,40.745,-123.8695,,,
"Jackson County, OR ",US,2020-03-07T20:03:06,1.0,0.0,0.0,42.3345,-122.7647,,,
"Jefferson County, WA",US,2020-03-07T16:43:02,1.0,0.0,0.0,47.7425,-123.304,,,
"Kershaw County, SC",US,2020-03-07T02:03:30,1.0,0.0,0.0,34.3672,-80.5883,,,
"Klamath County, OR",US,2020-03-07T20:13:14,1.0,0.0,0.0,42.6953,-121.6142,,,
"Madera County, CA",US,2020-03-07T20:13:14,1.0,0.0,0.0,37.2519,-119.6963,,,
"Madison, WI",US,2020-03-03T15:53:03,1.0,0.0,1.0,43.0731,-89.4012,,,
"Marion County, IN",US,2020-03-06T17:13:12,1.0,0.0,0.0,39.8362,-86.1752,,,
"Middlesex County, MA",US,2020-03-07T03:53:03,1.0,0.0,0.0,41.912,-70.7168,,,
"Pierce County, WA",US,2020-03-07T03:13:44,1.0,0.0,0.0,47.0676,-122.1295,,,
"Plymouth County, MA",US,2020-03-07T03:53:03,1.0,0.0,0.0,42.1615,-70.7928,,,
"Ramsey County, MN",US,2020-03-06T23:23:03,1.0,0.0,0.0,44.9964,-93.0616,,,
"San Antonio, TX",US,2020-02-13T18:53:02,1.0,0.0,0.0,29.4241,-98.4936,,,
"Santa Cruz County, CA",US,2020-03-07T23:43:03,1.0,0.0,0.0,36.9741,-122.0308,,,
"Santa Rosa County, FL",US,2020-03-05T20:03:03,1.0,0.0,0.0,30.769,-86.9824,,,
"Sarasota, FL",US,2020-03-02T03:23:06,1.0,0.0,0.0,27.3364,-82.5307,,,
"Sonoma County, CA",US,2020-03-02T20:53:02,1.0,0.0,0.0,38.578,-122.9888,,,
"Tulsa County, OK",US,2020-03-07T04:43:02,1.0,0.0,0.0,36.1593,-95.941,,,
"Umatilla, OR",US,2020-03-02T20:23:16,1.0,0.0,0.0,45.775,-118.7606,,,
"Wake County, NC",US,2020-03-03T20:53:02,1.0,0.0,0.0,35.8032,-78.5661,,,
"Washoe County, NV",US,2020-03-06T19:43:02,1.0,0.0,0.0,40.5608,-119.6035,,,
"Wayne County, PA",US,2020-03-06T16:13:15,1.0,0.0,0.0,41.6739,-75.2479,,,
"Williamson County, TN",US,2020-03-05T23:33:03,1.0,0.0,0.0,35.9179,-86.8622,,,
"Yolo County, CA",US,2020-03-06T20:13:14,1.0,0.0,0.0,38.7646,-121.9018,,,
,Ukraine,2020-03-03T15:33:02,1.0,0.0,0.0,48.3794,31.1656,,,
,Vatican City,2020-03-06T15:43:02,1.0,0.0,0.0,41.9029,12.4534,,,
From Diamond Princess,Australia,2020-02-29T02:03:10,0.0,0.0,0.0,35.4437,139.638,,,
Northern Territory,Australia,2020-03-06T04:33:03,0.0,0.0,0.0,-12.4634,130.8456,,,
"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02,0.0,0.0,0.0,29.3829,-98.6134,,,
"Montgomery County, TX",US,2020-03-07T19:53:02,0.0,0.0,0.0,30.3213,-95.4778,,,
"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02,0.0,0.0,0.0,41.2545,-95.9758,,,
"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02,0.0,0.0,0.0,38.2721,-121.9399,,,
Hubei,Mainland China,2020-02-11T23:33:02,33366.0,1068.0,2639.0,,,,,
Guangdong,Mainland China,2020-02-11T14:03:05,1177.0,1.0,212.0,,,,,
Zhejiang,Mainland China,2020-02-11T12:53:02,1117.0,0.0,270.0,,,,,
Henan,Mainland China,2020-02-11T14:03:05,1105.0,7.0,218.0,,,,,
Hunan,Mainland China,2020-02-11T12:53:02,912.0,1.0,247.0,,,,,
Anhui,Mainland China,2020-02-11T09:43:02,860.0,4.0,105.0,,,,,
Jiangxi,Mainland China,2020-02-11T14:03:05,804.0,1.0,128.0,,,,,
Jiangsu,Mainland China,2020-02-11T08:13:06,515.0,0.0,93.0,,,,,
Chongqing,Mainland China,2020-02-11T23:53:02,505.0,3.0,79.0,,,,,
Shandong,Mainland China,2020-02-11T11:23:04,487.0,1.0,80.0,,,,,
Sichuan,Mainland China,2020-02-11T11:23:04,417.0,1.0,85.0,,,,,
Heilongjiang,Mainland China,2020-02-11T11:23:04,360.0,8.0,28.0,,,,,
Beijing,Mainland China,2020-02-11T03:03:07,342.0,3.0,48.0,,,,,
Shanghai,Mainland China,2020-02-11T06:23:02,303.0,1.0,52.0,,,,,
Fujian,Mainland China,2020-02-11T14:03:05,267.0,0.0,45.0,,,,,
Hebei,Mainland China,2020-02-11T11:23:04,239.0,2.0,48.0,,,,,
Shaanxi,Mainland China,2020-02-11T06:03:16,219.0,0.0,32.0,,,,,
Guangxi,Mainland China,2020-02-11T11:23:04,215.0,1.0,33.0,,,,,
Yunnan,Mainland China,2020-02-11T09:23:04,153.0,0.0,20.0,,,,,
Hainan,Mainland China,2020-02-11T14:33:02,144.0,3.0,20.0,,,,,
Diamond Princess cruise ship,Others,2020-02-10T16:03:12,135.0,0.0,0.0,,,,,
Guizhou,Mainland China,2020-02-11T14:03:05,127.0,1.0,17.0,,,,,
Shanxi,Mainland China,2020-02-11T23:33:02,124.0,0.0,30.0,,,,,
Liaoning,Mainland China,2020-02-11T12:53:02,111.0,0.0,19.0,,,,,
Tianjin,Mainland China,2020-02-11T23:13:05,106.0,2.0,10.0,,,,,
Gansu,Mainland China,2020-02-11T15:23:04,86.0,2.0,24.0,,,,,
Jilin,Mainland China,2020-02-11T08:03:06,81.0,1.0,18.0,,,,,
Inner Mongolia,Mainland China,2020-02-10T02:43:05,58.0,0.0,5.0,,,,,
Xinjiang,Mainland China,2020-02-11T09:13:11,55.0,0.0,3.0,,,,,
Ningxia,Mainland China,2020-02-11T10:03:08,53.0,0.0,22.0,,,,,
Hong Kong,Hong Kong,2020-02-11T09:43:02,49.0,1.0,0.0,,,,,
,Singapore,2020-02-11T16:43:06,47.0,0.0,9.0,,,,,
,Thailand,2020-02-11T18:43:04,33.0,0.0,10.0,,,,,
,South Korea,2020-02-11T02:53:02,28.0,0.0,3.0,,,,,
,Japan,2020-02-11T02:53:02,26.0,0.0,9.0,,,,,
Qinghai,Mainland China,2020-02-11T11:23:04,18.0,0.0,5.0,,,,,
,Malaysia,2020-02-11T03:13:13,18.0,0.0,3.0,,,,,
Taiwan,Taiwan,2020-02-09T09:13:11,18.0,0.0,1.0,,,,,
,Germany,2020-02-11T19:33:03,16.0,0.0,0.0,,,,,
,Vietnam,2020-02-11T16:43:06,15.0,0.0,6.0,,,,,
,France,2020-02-08T09:53:01,11.0,0.0,0.0,,,,,
Macau,Macau,2020-02-06T14:23:04,10.0,0.0,1.0,,,,,
,UK,2020-02-10T19:03:02,8.0,0.0,0.0,,,,,
,United Arab Emirates,2020-02-10T23:03:09,8.0,0.0,0.0,,,,,
Queensland,Australia,2020-02-09T19:33:02,5.0,0.0,0.0,,,,,
New South Wales,Australia,2020-02-06T03:13:22,4.0,0.0,2.0,,,,,
Victoria,Australia,2020-02-01T18:12:49,4.0,0.0,0.0,,,,,
British Columbia,Canada,2020-02-07T05:43:03,4.0,0.0,0.0,,,,,
,India,2020-02-03T21:43:02,3.0,0.0,0.0,,,,,
,Italy,2020-02-07T17:53:02,3.0,0.0,0.0,,,,,
,Philippines,2020-02-07T16:43:04,3.0,1.0,0.0,,,,,
South Australia,Australia,2020-02-02T22:33:07,2.0,0.0,0.0,,,,,
"Toronto, ON",Canada,2020-02-04T00:13:06,2.0,0.0,0.0,,,,,
,Russia,2020-01-31T16:13:45,2.0,0.0,0.0,,,,,
,Spain,2020-02-09T20:33:03,2.0,0.0,0.0,,,,,
"Chicago, IL",US,2020-02-09T19:03:03,2.0,0.0,2.0,,,,,
"San Benito, CA",US,2020-02-03T03:53:02,2.0,0.0,0.0,,,,,
"Santa Clara, CA",US,2020-02-03T00:43:02,2.0,0.0,0.0,,,,,
,Belgium,2020-02-04T15:43:02,1.0,0.0,0.0,,,,,
,Cambodia,2020-01-31T08:15:53,1.0,0.0,0.0,,,,,
"London, ON",Canada,2020-02-04T00:03:11,1.0,0.0,0.0,,,,,
